Name;Team;Competition;Nationality;Age;Primary Position;Secondary Position;Minutes Played;finishing;dribbling;passing;creation;defending;pressing;overall;overall_global;overall_league_adjusted
Gianluca Lapadula;Benevento;Serie A;Italy;31;Centre Forward;Right Centre Forward;2698,2002;28,57553494;36,34703558;30,42983587;23,3278742;30,15456471;25,53544208;50,88213858;47,05258839;44,56523704
Óscar Arribas;Alcorcón;La Liga 2;Spain;22;Left Wing;Centre Forward;2185,0667;18,54301647;36,87551901;26,90736861;15,87793804;36,58325064;51,12819148;46,456063;47,01371723;34,63321613
Florian Sotoca;Lens;Ligue 1;France;30;Right Centre Forward;Left Centre Forward;2568,0662;23,12577882;30,35526391;39,86010605;22,91767345;28,68588597;37,8559309;47,50563471;46,98521192;44,50142231
Fabrice Olinga;Royal Excel Mouscron;Jupiler Pro League;Cameroon;25;Left Wing;Left Midfielder;1476,9166;16,328084;36,90399265;36,0002298;15,67709146;44,09249575;24,94448441;44,60269195;46,98116599;34,60923687
Moses Simon;Nantes;Ligue 1;Nigeria;25;Left Midfielder;Left Wing;2440,55;32,46981687;33,56370792;33,56865267;20,43821005;36,94000672;23,78302202;51,68268604;46,92605838;44,44539581
Ched Evans;Preston North End;Championship;Wales;32;Centre Forward;Left Centre Forward;1744,9336;33,50652092;28,3627693;35,03287457;15,95778286;27,18251029;30,29031502;48,58218962;46,89978249;41,9527029
Dominic Solanke;AFC Bournemouth;Championship;England;23;Centre Forward;Right Centre Forward;3771,8838;37,18456109;34,72783094;32,2203753;18,76110225;13,78271769;47,30593963;55,51165162;46,86345507;41,92020736
Tom Lawrence;Derby County;Championship;Wales;27;Left Wing;Centre Attacking Midfielder;1784,6333;16,36244428;30,70598706;46,79335916;7,66969864;37,11749974;40,241848;42,71000081;46,79610854;41,85996468
Patrick Bamford;Leeds United;Premier League;England;27;Centre Forward;Right Centre Forward;3239,5;39,69489252;20,2257615;30,62868891;20,41216348;21,34092577;65,65043801;51,0246734;46,7940414;49,24484186
Jelle Vossen;Zulte-Waregem;Jupiler Pro League;Belgium;32;Centre Forward;Left Centre Forward;2048,3835;27,82542515;31,13017156;33,38490333;18,32133642;30,75544758;44,51588502;49,07940118;46,77046927;34,45402462
Óscar Estupiñán;Vitória Guimarães;Primeira Liga;Colombia;24;Centre Forward;Right Centre Forward;1849,9836;47,96282905;18,4709099;27,37330411;5,156575119;35,94606534;48,66375842;49,46946646;46,73253045;44,2620984
Alessandro Albanese;Waasland-Beveren;Jupiler Pro League;Belgium;21;Left Midfielder;Right Midfielder;1304,9667;12,04351199;37,86033699;37,87428092;23,84259644;40,3428846;32,87527228;45,68874647;46,70550397;34,40616715
Pablo Chavarría;Málaga;La Liga 2;Argentina;33;Centre Forward;Right Centre Forward;1626,1167;43,02282503;29,67749314;26,02533613;21,51163129;22,69692867;34,79680155;54,29473992;46,66474172;34,37613915
Jonathan Ikoné;Lille;Ligue 1;France;23;Right Midfielder;Right Centre Forward;2286,8496;17,32395825;34,09679298;46,79567728;17,44978529;27,30632639;50,13669386;47,97829647;46,66265471;44,19591651
Edgar Méndez;Deportivo Alavés;La Liga;Spain;31;Right Midfielder;Right Wing Back;2182,0002;35,45977047;33,64641051;18,39860453;10,61277507;42,81999555;37,0392071;49,85392223;46,63581129;49,07832458
André Hahn;Augsburg;1. Bundesliga;Germany;30;Left Centre Forward;Left Wing;2135,7002;48,57407279;27,9168816;17,62329804;13,32129381;38,1539569;38,84034046;54,2077798;46,61047099;41,69390854
Emil Hansson;Fortuna Sittard;Eredivisie;Norway;22;Left Wing;Right Wing;1712,3002;15,1184728;24,03981597;43,67976161;28,92697388;40,27595904;29,3688241;41,26485743;46,57026349;34,30654064
Romano Schmid;Werder Bremen;1. Bundesliga;Austria;21;Left Wing;Left Centre Midfielder;1232,8335;0,017522123;34,81397143;41,18961772;12,53745158;44,52272921;54,31496511;37,97342018;46,55862631;41,64753254
Kamal Sowah;OH Leuven;Jupiler Pro League;Ghana;21;Left Wing;Right Wing;3238,9834;27,7837483;28,91175431;45,56728001;17,35266069;34,38020567;30,3934039;48,72800914;46,53128989;34,27783027
James Collins;Luton Town;Championship;England;30;Centre Forward;Left Centre Forward;2848;32,02893852;28,52278207;33,36029231;7,214402457;30,0572462;38,6658845;46,63524906;46,52168882;41,61449128
Valentín Vada;Tenerife;La Liga 2;Argentina;25;Left Midfielder;Right Centre Forward;2031,8668;19,41587134;30,80386819;44,18526617;16,58441313;28,58980122;33,39917272;44,62867278;46,50493552;34,25841601
Bertrand Traoré;Aston Villa;Premier League;Burkina Faso;25;Right Wing;Right Midfielder;2457,6167;28,52596266;36,17090123;36,81524905;16,62212677;29,47663127;38,69254517;52,02765174;46,48200457;48,91646235
Cristhian Stuani;Girona;La Liga 2;Uruguay;34;Right Centre Forward;Centre Forward;1893,8499;45,23994463;33,98768109;27,82073934;8,444334138;26,45813083;25,04225773;54,59303016;46,44074646;34,21113037
Cyriel Dessers;KRC Genk;Jupiler Pro League;Belgium;26;Centre Forward;Right Centre Forward;1017,5334;35,31947407;33,52918038;35,0815108;9,449145901;19,15318862;52,99112351;53,23305634;46,39605518;34,178208
Duckens Nazon;Sint-Truiden;Jupiler Pro League;Haiti;27;Left Centre Forward;Right Centre Forward;1074,7832;40,42403574;33,10402367;34,61536802;23,22825523;7,395675742;39,02492844;56,53640167;46,38315376;34,16870402
Lukas Nmecha;RSC Anderlecht;Jupiler Pro League;England;22;Centre Forward;Left Centre Forward;3305,5334;26,00105329;41,16671879;37,10909414;25,51984147;22,01421659;32,80809445;54,48653903;46,37813226;34,16500487
Steven Bergwijn;Tottenham Hotspur;Premier League;Netherlands;23;Right Wing;Left Wing;1286,8334;15,52006573;30,84457185;51,25686575;14,20532692;33,28085662;46,50326659;45,22725137;46,33642753;48,76326084
Landry Dimata;Espanyol;La Liga 2;Belgium;23;Right Centre Forward;Centre Forward;1172,6167;54,32434134;30,81936842;29,12391843;12,25528893;2,840237545;48,49604333;60,1095039;46,30431366;34,11062552
Theo Walcott;Southampton;Premier League;England;32;Right Midfielder;Left Midfielder;1706,1666;24,55419834;27,1783713;34,70780399;11,4968002;37,23794272;58,16599537;45,61991074;46,27580854;48,69946698
Angel Gomes;Boavista;Primeira Liga;England;20;Centre Attacking Midfielder;Centre Forward;2583,3333;19,95433163;36,79034894;40,90818062;17,96198895;26,75440821;38,58341257;48,55372674;46,21550165;43,7724014
Krzysztof Piątek;Hertha Berlin;1. Bundesliga;Poland;25;Centre Forward;Right Centre Forward;1732,2166;45,9851997;21,36252945;30,16766996;12,11852154;16,48706892;62,992428;52,60411137;46,18530005;41,31358545
Dodi Lukebakio;Hertha Berlin;1. Bundesliga;Belgium;23;Right Wing;Right Centre Forward;1948,0834;18,53353105;37,21228269;37,8138835;19,87064885;29,82981899;36,89887632;47,79666517;46,18321439;41,31171979
Žan Rogelj;Swarovski Tirol;Bundesliga;Slovenia;21;Right Midfielder;Right Back;2252,9165;35,60990995;22,19329627;28,9024673;31,07744294;34,61648382;36,44503899;49,5002968;46,17739723;29,15754087
Darwin Machís;Granada;La Liga;Venezuela;28;Left Wing;Right Wing;2147,7832;22,08569473;41,11342613;27,09189094;26,14933274;40,59567813;18,43388424;49,85931034;46,14559016;48,56242851
Matěj Vydra;Burnley;Premier League;Czech Republic;29;Right Centre Forward;Left Centre Forward;1472,7666;22,22125328;33,02706141;35,69581535;19,28788793;14,83853915;37,54908114;45,90276765;46,1240664;48,53977746
André Ayew;Swansea City;Championship;Ghana;31;Right Centre Forward;Right Wing;4224,4995;32,09014438;38,84545066;37,56214352;14,7311734;11,37343927;32,92187212;53,47034564;46,08191075;41,22110185
Anwar El Ghazi;Aston Villa;Premier League;Netherlands;26;Left Wing;Right Wing;1739,8167;28,24343551;34,40342054;44,66678243;13,89152042;25,79466454;31,47258526;50,79176664;46,06445742;48,47704651
Nicolas de Préville;Bordeaux;Ligue 1;France;30;Centre Attacking Midfielder;Right Wing;1690,2501;6,634527852;36,4158788;40,11753816;22,7850449;35,66660898;39,94622571;42,52896399;45,9577949;43,52831786
Joaquín Muñoz;Málaga;La Liga 2;Spain;22;Right Midfielder;Left Midfielder;1802,0831;16,71513094;37,38601968;30,53881323;18,94397349;34,78703718;44,64799462;46,3397915;45,93421101;33,83798499
Silvestre Varela;Belenenses ;Primeira Liga;Portugal;36;Right Wing;Left Wing;2214,7168;0,020923563;42,43001919;40,87189854;17,06004888;31,1470557;33,07534249;40,11155725;45,89490359;43,46875119
Arturo Molina;Castellón;La Liga 2;Spain;24;Right Midfielder;Right Wing;1555,6167;0,014205344;35,99602317;38,70337387;5,768460378;35,68821451;39,94442677;34,35414537;45,85692655;33,78105246
Bryan Linssen;Feyenoord;Eredivisie;Netherlands;30;Centre Forward;Left Wing;2130,45;38,3494957;14,89190557;32,00734723;21,09334057;34,82675054;58,53503847;47,65168652;45,84210595;33,77013469
Johannes Naschberger;Swarovski Tirol;Bundesliga;Austria;21;Right Defensive Midfielder;Right Midfielder;1045,2833;0,014861806;27,1066535;37,39073924;26,47176615;57,87378651;53,18821814;36,58011399;45,81298346;28,92744108
Gyrano Kerk;FC Utrecht;Eredivisie;Netherlands;25;Right Wing;Centre Forward;3305,2002;22,74312253;43,2700731;29,02989223;32,25100937;30,27089851;39,38999364;55,02941154;45,80893347;33,74569779
Anthony Knockaert;Nottingham Forest;Championship;France;29;Right Wing;Left Wing;2529,1167;10,02821495;34,39237954;46,27930234;13,31089519;42,89157289;32,79597993;42,03486659;45,79160697;40,96141987
Juan Muñoz;Leganés;La Liga 2;Spain;25;Centre Attacking Midfielder;Right Centre Forward;1082,5167;31,07913219;44,84005004;29,88956588;17,82531813;4,291222248;38,95808215;55,74155;45,77908229;33,72370756
Claudio Bravo;Banfield;Superliga;Argentina;24;Left Back;Right Wing;1055,6167;0,008920117;39,50790428;33,29419237;13,8875377;66,01720865;19,97538055;36,85911572;45,73048926;38,50046962
Jean-Philippe Mateta;FSV Mainz 05;1. Bundesliga;France;23;Centre Forward;Right Centre Forward;1045,8;58,53613907;30,41129206;32,42011209;21,43230769;4,438083585;21,00711467;61,9962488;45,68742712;40,86822911
Brian Ezequiel Cufré;Mallorca;La Liga 2;Argentina;24;Left Back;Left Wing;1885,4667;12,06468036;30,95816612;45,70738121;13,29548255;56,7086167;38,13033174;42,55955065;45,64405218;33,62423602
Nono;Tenerife;La Liga 2;Spain;30;Right Midfielder;Left Midfielder;2575,4668;0,020958939;31,72984029;37,28201943;15,44487751;48,82596768;50,29445207;35,8219332;45,60407505;33,59478639
Robert Glatzel;Cardiff City;Championship;Germany;27;Left Centre Forward;Centre Forward;1017,85;36,0166196;37,29450159;32,00856185;3,101198439;16,29813065;41,03670603;52,17567355;45,58282819;40,77466349
Luca Kronberger;Flyeralarm Admira;Bundesliga;Austria;19;Left Wing;Left Wing Back;1183,2334;22,56605031;41,83816532;24,58353031;12,44701287;36,45352386;41,89258929;49,2952856;45,55656242;28,76553055
Gustavo Blanco Leschuk;Real Oviedo;La Liga 2;Argentina;29;Right Centre Forward;Left Centre Forward;2233,2336;33,69071716;35,72022617;23,7618166;14,42528882;31,94741766;36,16802564;51,27154965;45,49464688;33,51417482
Ivan Perišić;Inter Milan;Serie A;Croatia;32;Left Wing Back;Left Centre Forward;1892,6328;28,29286348;14,53184978;42,42024002;38,11759618;42,03078124;36,81056344;45,88389113;45,49120558;43,08639396
Gianluca Scamacca;Genoa;Serie A;Italy;22;Left Centre Forward;Right Centre Forward;1452,8;36,02901062;29,43180618;29,84672962;19,23447274;36,76741472;34,05848187;51,35172861;45,48092096;43,07665301
Tom Barkhuizen;Preston North End;Championship;England;27;Right Wing;Right Centre Forward;2900,9502;23,72771372;28,67674272;38,56868846;16,61343076;30,59661574;27,09776288;44,02754234;45,45333979;40,65883377
Facundo Colidio;Sint-Truiden;Jupiler Pro League;Argentina;21;Right Centre Midfielder;Right Centre Forward;1615,5667;16,52504287;31,71100087;36,91465614;17,29280301;40,66222037;47,30508469;44,55476083;45,40256899;33,44634454
Marius Noubissi;Beerschot-Wilrijk;Jupiler Pro League;Cameroon;24;Right Centre Forward;Left Centre Forward;1063,6666;31,22724593;36,52292048;31,79373203;19,52715524;29,03437408;33,3088593;52,71065312;45,3786129;33,428697
Finn Stokkers;RKC Waalwijk;Eredivisie;Netherlands;25;Centre Forward;Centre Attacking Midfielder;1642,7998;40,04433236;24,48730971;31,51350514;11,22825736;15,36349822;60,61469467;50,83792482;45,33390215;33,39576029
Brad Potts;Preston North End;Championship;England;26;Centre Attacking Midfielder;Right Wing;2320,15;21,41492544;21,08760736;44,61813053;11,5150062;33,04898715;42,30933109;40,2731409;45,32029965;40,53982696
Mark Uth;Schalke 04;1. Bundesliga;Germany;29;Centre Attacking Midfielder;Left Centre Forward;1547,7332;21,98960158;27,68228935;36,16581341;6,639932228;30,00886635;40,68487337;41,18482454;45,24820182;40,47533414
Lennart Thy;Sparta Rotterdam;Eredivisie;Germany;29;Centre Forward;Right Centre Forward;3003,6;36,85128908;26,94011739;35,0529676;20,36469896;23,79484905;27,20624083;50,06252979;45,2201559;33,31196776
Mounir Chouiar;Dijon;Ligue 1;France;22;Left Wing;Centre Attacking Midfielder;1356,9668;0,024489553;47,22954636;38,77438768;17,77562456;42,57351642;33,05930358;43,41720526;45,20315903;42,81357447
Adam Reach;Sheffield Wednesday;Championship;England;28;Left Wing Back;Left Midfielder;3759,2996;22,08166342;27,13512456;37,29666749;12,82036214;44,24248887;24,66388887;41,67890764;45,17362078;40,40862006
Carlos Jr;Santa Clara;Primeira Liga;Brazil;25;Right Wing;Left Wing;2826,3828;33,294599;33,29691691;28,09346928;11,11850718;34,66356211;36,60094529;50,00915198;45,14503914;42,75852699
Michael de Leeuw;FC Emmen;Eredivisie;Netherlands;34;Centre Forward;Centre Attacking Midfielder;2712,8499;45,69906962;18,85948899;31,93019258;7,571357863;28,74072999;42,51314427;48,76198096;45,13228273;33,24723494
Marco Djuricin;Austria Wien;Bundesliga;Austria;28;Centre Forward;Left Centre Forward;1022,98334;37,92283647;25,87223241;24,65263427;19,82861807;34,3008309;36,47513959;49,46903587;45,07753674;28,46306199
Marko Kvasina;KV Oostende;Jupiler Pro League;Austria;24;Left Centre Forward;Right Centre Forward;1395,6832;33,71404112;19,79472783;26,05197292;19,59976514;26,64004434;60,46830666;46,00827809;45,07537972;33,20531666
Raúl García;Athletic Bilbao;La Liga;Spain;34;Right Centre Forward;Centre Attacking Midfielder;1854,1833;17,66811283;28,67629476;30,50147137;11,57984958;33,3286603;55,21667284;41,16060394;45,00321412;47,36022144
Pape Habib Guèye;Kortrijk;Jupiler Pro League;Senegal;21;Right Centre Forward;Centre Forward;1872,05;29,37793108;29,42931471;34,55329644;25,11167035;27,90313721;42,02298861;50,28149293;44,9108699;33,08412853
Francis Amuzu;RSC Anderlecht;Jupiler Pro League;Belgium;21;Right Wing;Left Wing;2127,3838;10,89190712;33,38701636;45,66460189;28,04312526;40,75450558;28,81855483;44,58182358;44,86905186;33,05332278
Torino Hunte;VVV Venlo;Eredivisie;Netherlands;30;Left Wing;Left Midfielder;1118,3501;31,51616857;24,42799365;34,23394751;11,92147781;38,90625131;22,3244316;43,91241419;44,86788813;33,0524655
Franchu;Fuenlabrada;La Liga 2;Argentina;23;Left Midfielder;Left Wing;1801,5167;5,645352362;42,85991458;27,90967035;21,13194843;50,72448394;38,21906076;43,60442541;44,79146072;32,99616434
Luke Freeman;Nottingham Forest;Championship;England;29;Centre Attacking Midfielder;Left Wing;1361,6001;13,1198764;43,99595359;37,74174423;20,04321823;29,44169416;28,03470783;47,73147654;44,79095867;40,06632189
Juanto;Castellón;La Liga 2;Spain;29;Centre Forward;Left Centre Forward;1089,0667;22,03342436;31,61803065;31,87789123;8,551323086;24,10982881;52,1999988;43,98828696;44,76316431;32,97531945
Cucho Hernández;Getafe;La Liga;Colombia;22;Right Midfielder;Right Centre Forward;1557,6831;18,15407398;37,78311106;40,54244291;11,81606185;22,11429753;38,45042833;46,31520989;44,70899601;47,05059389
Marcus Coco;Nantes;Ligue 1;France;24;Right Midfielder;Right Wing;1586,6166;0,015737836;41,16474313;38,25117161;14,3391739;52,58913735;36,13966272;39,95625454;44,70324453;42,34008707
Michiel Kramer;ADO Den Haag;Eredivisie;Netherlands;32;Centre Forward;Left Centre Forward;2118,467;38,0410705;30,93349936;27,0691385;5,852053955;22,75498394;24,26622016;47,65617188;44,68212843;32,9156234
Joshua John;VVV Venlo;Eredivisie;Aruba;32;Left Wing;Right Wing;1427,9502;21,07321291;31,6631158;32,89613114;19,16416595;32,32682875;21,98018953;43,20610911;44,65347637;32,89451652
Steven Fletcher;Stoke City;Championship;Scotland;34;Centre Forward;Right Centre Forward;2492,067;33,31587852;30,16628314;33,60118332;22,00774829;22,50688891;30,82335218;50,37423676;44,64363559;39,93453873
Antonio Candreva;Sampdoria;Serie A;Italy;34;Right Midfielder;Right Wing Back;2619,583;13,41757439;28,7356227;45,42787078;25,85362543;38,50137001;23,08390893;41,90178073;44,62817832;42,2689891
Dominic Calvert-Lewin;Everton;Premier League;England;24;Centre Forward;Right Centre Forward;3080,0835;52,2363888;23,02363287;33,35830283;10,74905712;17,35693753;24,1768437;53,06677129;44,5876108;46,92285123
Renaud Ripart;Nîmes;Ligue 1;France;28;Left Wing;Left Centre Midfielder;3255,1838;20,61699149;30,67845154;31,28427814;5,921940206;36,64350521;43,1278436;41,69942115;44,47771715;42,12648179
Kévin Rodrigues;Eibar;La Liga;Portugal;27;Left Back;Left Midfielder;1184,2667;24,85551444;28,79280889;36,95778666;5,22123995;41,98255356;37,8613402;43,76305689;44,39152832;46,71649908
Rubén Castro;FC Cartagena;La Liga 2;Spain;39;Left Centre Forward;Centre Forward;3499,8335;62,5571971;26,19486355;30,09194635;8,293046341;23,01936713;14,24947539;58,72095843;44,3910203;32,70117512
Frédéric Sammaritano;Dijon;Ligue 1;France;35;Left Wing;Left Midfielder;1206,65;0,022146337;36,94076475;40,98800287;12,08444035;34,39915778;36,00681297;36,31203081;44,36416706;42,01893432
Álex Aizpuru;Ponferradina;La Liga 2;Spain;27;Centre Attacking Midfielder;Right Centre Forward;1646,4666;38,49325134;32,71489798;23,4001198;7,030087316;13,72572622;40,45101768;49,7105885;44,34915687;32,67033592
Isaac Carcelén;Cádiz;La Liga;Spain;28;Right Back;Right Midfielder;2770,25;0,006282533;40,16181746;29,6099432;3,012163659;71,65185343;17,54388202;34,06091476;44,2973194;46,61735605
Ivan Cavaleiro;Fulham;Premier League;Portugal;27;Right Wing;Centre Forward;2622,1333;10,68972165;35,36693841;39,30721032;14,63994578;24,1597993;43,66524273;41,81380768;44,24779541;46,56523828
Roberto Insigne;Benevento;Serie A;Italy;27;Right Attacking Midfielder;Right Wing;1691,2335;13,50428378;27,56107319;47,40363099;28,28936265;30,25559043;24,43363843;41,84420902;44,2272502;41,88925533
Felipe Pires;Moreirense;Primeira Liga;Brazil;26;Left Wing;Right Midfielder;1611,7499;15,27411026;31,36092203;42,97391883;13,00918467;26,034989;36,37487752;41,72225621;44,22420365;41,88636983
Dušan Vlahović;Fiorentina;Serie A;Serbia;21;Right Centre Forward;Left Centre Forward;3088,1836;47,14160481;33,49326555;28,95909697;14,44411861;22,98646027;29,33763898;57,25186627;44,22344703;41,8856532
